0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
952487543,  04 Eylül 2021,  Satılık Daire ,140.0,120.0,  3+1,  5-10 arası,  3,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  100,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Nilüfer,615.000
920591136,  04 Eylül 2021,  Satılık Daire ,180.0,160.0,  3+1,  11-15 arası,  1,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Mülk Sahibi,  Evet,  Şehirkent Sitesi,  150,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Nilüfer,1.200.000
938974805,  04 Eylül 2021,  Satılık Daire ,170.0,155.0,  3+1,  11-15 arası,  8,  8,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Mülk Sahibi,  Evet,  İhlas Yuva,  300,  Evet,  Kat Mülkiyetli,  Sahibinden,  Hayır,  Hayır ,Nilüfer,875.000
930374123,  04 Eylül 2021,  Satılık Daire ,154.0,113.0,  2+1,  5-10 arası,  16,  20,  Merkezi (Pay Ölçer),  2,  Var,  Hayır,  Boş,  Evet,  Sur Yapı Marka,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Nilüfer,1.475.000
952492394,  04 Eylül 2021,  Satılık Daire ,115.0,105.0,  3+1,  4,  4,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  60,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Evet ,Nilüfer,317.500
952471694,  04 Eylül 2021,  Satılık Daire ,175.0,155.0,  3+1,  5-10 arası,  Yüksek Giriş,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Mülk Sahibi,  Evet,  Atakent 2,  160,  Evet,  Kat Mülkiyetli,  Sahibinden,  Evet,  Hayır ,Nilüfer,1.050.000
943540668,  04 Eylül 2021,  Satılık Daire ,100.0,85.0,  2+1,  0,  2,  7,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Evet,  Denizkent Sitesi,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Evet ,Nilüfer,500.000
928554346,  04 Eylül 2021,  Satılık Daire ,130.0,110.0,  3+1,  11-15 arası,  5,  8,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Kiracılı,  Evet,  Batukent Sitesi,  150,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Nilüfer,640.000
943102932,  04 Eylül 2021,  Satılık Daire ,130.0,120.0,  3+1,  5-10 arası,  3,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Hayır,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Evet ,Nilüfer,2.500.000
873528314,  04 Eylül 2021,  Satılık Daire ,140.0,130.0,  3+1,  0,  8,  9,  Yerden Isıtma,  2,  Var,  Hayır,  Boş,  Evet,  Emek Sitesi 23,  Belirtilmemiş,  Evet,  Bilinmiyor,  Emlak Ofisinden,  Hayır,  Evet ,Nilüfer,825.000
952463883,  04 Eylül 2021,  Satılık Daire ,185.0,160.0,  3+1,  5-10 arası,  Bahçe Katı,  6,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Mülk Sahibi,  Evet,  Ada Bahçe Evleri,  250,  Belirtilmemiş,  Kat Mülkiyetli,  Sahibinden,  Evet,  Hayır ,Nilüfer,925.000
952476931,  04 Eylül 2021,  Satılık Daire ,135.0,120.0,  3+1,  5-10 arası,  1,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  100,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Nilüfer,585.000
898807943,  04 Eylül 2021,  Satılık Daire ,170.0,150.0,  3+1,  0,  Çatı Katı,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Evet ,Nilüfer,550.000
952470772,  04 Eylül 2021,  Satılık Daire ,125.0,115.0,  3+1,  16-20 arası,  2,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Evet,  Yiğit Sitesi,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Evet,  Hayır ,Nilüfer,537.000
952477809,  04 Eylül 2021,  Satılık Daire ,65.0,55.0,  1+1,  5-10 arası,  6,  11,  Merkezi (Pay Ölçer),  1,  Var,  Evet,  Kiracılı,  Evet,  Sertepe Concept,  275,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Nilüfer,460.000
952469139,  04 Eylül 2021,  Satılık Daire ,230.0,200.0,  4+1,  4,  3,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Kiracılı,  Hayır,  Belirtilmemiş,  40,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Nilüfer,490.000
924091147,  04 Eylül 2021,  Satılık Daire ,330.0,225.0,  3+1,  4,  17,  22,  Merkezi (Pay Ölçer),  2,  Var,  Hayır,  Boş,  Evet,  Biaport Özlüce,  600,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Nilüfer,1.525.000
952477897,  04 Eylül 2021,  Satılık Daire ,133.0,120.0,  3+1,  0,  5,  6,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Nilüfer,950.000
931799983,  04 Eylül 2021,  Satılık Daire ,67.0,55.0,  2+1,  2,  3,  6,  Doğalgaz (Kombi),  1,  Var,  Evet,  Kiracılı,  Evet,  Babil Evleri,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Nilüfer,289.000
