0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
950625778,  30 Ağustos 2021,  Satılık Daire ,135.0,120.0,  3+1,  3,  3,  5,  Doğalgaz (Kombi),  1,  Var,  Evet,  Kiracılı,  Hayır,  Belirtilmemiş,  100,  Evet,  Kat Mülkiyetli,  Sahibinden,  Hayır,  Hayır ,Kestel,610.000
950771825,  30 Ağustos 2021,  Satılık Daire ,127.0,112.0,  3+1,  4,  3,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Kestel,455.000
940731486,  29 Ağustos 2021,  Satılık Daire ,130.0,100.0,  2+1,  0,  3,  3,  Doğalgaz (Kombi),  1,  Var,  Belirtilmemiş,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Evet ,Kestel,370.000
951932334,  02 Eylül 2021,  Satılık Daire ,145.0,130.0,  2.5+1,  4,  2,  3,  Doğalgaz (Kombi),  2,  Var,  Belirtilmemiş,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Sahibinden,  Evet,  Hayır ,Kestel,495.000
933355456,  29 Ağustos 2021,  Satılık Villa ,640.0,180.0,  4+2,  4,  2,  Şömine,  2,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Hayır,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Kestel,1.300.000,,
926362282,  29 Ağustos 2021,  Satılık Villa ,250.0,200.0,  4+1,  4,  2,  Kat Kaloriferi,  2,  Evet,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Bilinmiyor,  İnşaat Firmasından,  Evet,  Evet ,Kestel,3.750.000,,
950567348,  29 Ağustos 2021,  Satılık Daire ,125.0,117.0,  2+1,  21-25 arası,  3,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Kestel,320.000
950877318,  30 Ağustos 2021,  Satılık Daire ,125.0,105.0,  3+1,  0,  1,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Evet,  Belirtilmemiş,  0,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Kestel,515.000
941527225,  29 Ağustos 2021,  Satılık Villa ,280.0,230.0,  4+1,  5-10 arası,  3,  Soba,  3,  Hayır,  Boş,  Evet,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Evet ,Kestel,530.000,,
935596510,  01 Eylül 2021,  Satılık Daire ,115.0,103.0,  2+1,  0,  Bahçe Katı,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Evet,  Belirtilmemiş,  Belirtilmemiş,  Hayır,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Kestel,340.000
